"","Intercept","beta_cis","beta_trans","X177","X182","X187","X192","X194","X198"
"ENSMUSG00000001844",-10.2153866941422,0.172741126190428,0.16005453460216,0.497529673697289,0.759603207115549,0.810912500043128,0.806544099267945,0.751547091234886,1.14773867684498
"ENSMUSG00000001847",-8.31239399767645,0.180068013761642,0.227055286857562,-0.719664365280841,-0.501391238043851,-0.804750897692644,-0.827880053669154,-1.03894760694184,-2.10912430223381
"ENSMUSG00000001855",-9.78883362171755,-0.139251353551747,-0.219685078027946,0.456126396666485,0.259135681272103,0.353171645629068,0.487387068195413,0.598323335755589,0.141804207096492
"ENSMUSG00000001870",-10.2340795406482,-0.386737471279412,-0.416062535083862,-0.449189297824539,-0.804243721049787,-0.0900202883935406,-0.335811825248864,-0.143315003499027,-0.291573252396729
"ENSMUSG00000001891",-6.96914205063423,-0.528980652170885,-0.294081350873363,-6.88893181130843,-4.9746478564939,-3.82966993012248,-3.37192866520479,-5.91668741127747,-3.65243971774726
"ENSMUSG00000001911",-7.94372547075685,-0.216801131044515,0.067020987831839,-2.5119252173499,-2.14212768792734,-2.69803057129605,-2.41001329494309,-2.66622624046832,-3.0152846787504
"ENSMUSG00000001930",-9.80870255981424,-0.124437028714647,-0.1105680206209,0.12149030072425,0.383956265806316,0.129396684905753,0.0457074898389535,0.253246254505297,-0.108698104831223
"ENSMUSG00000001942",-10.0356949097523,-0.0565012168666907,-0.0454528802365035,0.506586711151093,0.506049766296239,0.242553480399495,0.390410978825253,0.500059162241397,0.743820826167572
"ENSMUSG00000001943",-10.8569097467925,-0.149070795058294,-0.344829291591834,0.914684939135138,1.26960244315747,0.808284950037481,1.07705763473405,0.958792916882774,0.815873360481035
"ENSMUSG00000001946",-9.34947297692132,-0.104523785698128,-0.0842779735406412,-0.842936588283287,-1.0870639487336,-0.906183843160568,-0.857521271895817,-0.946949997867697,-0.973184432795347
"ENSMUSG00000001983",-9.57074864397076,0.351889163740856,-0.0510800052874866,0.220791792285901,0.449639728166447,0.0695532861409286,0.0476791230410344,-0.0875672592542101,0.114239515840944
"ENSMUSG00000001995",-10.2055319385425,-0.267576975655251,-0.228994071753896,0.245118536422859,0.615673333948894,0.0759778501766645,0.162626862006429,0.0486103858331352,0.233829276174884
"ENSMUSG00000001998",-10.7620144775082,0.0995572734605799,-0.153885786677178,0.838103368162222,0.438429388667332,0.663249634481393,0.628130768054708,0.683565358580991,0.950532419845865
"ENSMUSG00000001999",-9.71162265212632,-0.341931269205479,-0.0816785261386461,0.981170610904596,0.824559200407974,0.900706811277945,0.942988461713283,0.711059797941294,0.921935148935519
"ENSMUSG00000002020",-8.81042582242835,0.157998861717167,0.0553888906118747,0.425926048939389,0.174673672638291,0.479540437276177,0.321304927149328,0.21879666971668,0.270492282690794
"ENSMUSG00000002028",-8.85436755283383,-0.022579751224509,0.0725678659628421,0.156328240010502,0.137942256907962,0.0974448942344365,0.0666960633999147,-0.0511021543712162,-0.0730597376267659
"ENSMUSG00000002032",-11.7950803179203,-0.311477082787659,-0.167127296235927,0.562829724076969,0.64657018175752,0.914392428278033,1.09413041352939,1.18068256777692,0.980863759073114
"ENSMUSG00000002052",-8.17494432686437,-0.195174349028849,-0.293578210930076,-0.211125346170727,-0.108237757414705,-0.284308719604596,-0.0785910527135984,-0.169752147710934,-0.0797807344618504
"ENSMUSG00000002059",-9.14849732397265,-0.0570454329951428,0.249013630217894,1.13161000717038,1.26137750027967,1.09702008688914,1.01412511006978,0.909978342214841,0.940546744014936
"ENSMUSG00000002103",-9.37744834374203,-0.226297883310591,-0.163391075128811,-3.05030477323379,-2.38444487445703,-2.11183907422546,-2.30359789280695,-2.2127080782904,-2.4894050206352
"ENSMUSG00000002107",-8.06059764550897,-0.153150559637528,-0.145270737724624,-0.234905069229959,-0.145655744864479,-0.0226672396153036,-0.000353867760761166,-0.0981215425600483,-0.286858858806694
"ENSMUSG00000002108",-8.86737507069784,-0.170191755872263,-0.260455321208159,-0.59625870467771,-0.523631180034259,-0.798912536951791,-0.859395502853202,-0.731279049904962,-1.33579258333367
"ENSMUSG00000002111",-13.3133391651996,0.471527795303946,0.967505227742881,0.220553108031636,-1.00217525968062,0.124741328846435,0.637801121983872,0.358764027751734,0.844881652978396
"ENSMUSG00000002129",-9.13238320443731,-0.591337525177811,-0.79330632961078,-2.66689460587408,-1.4459633427522,-2.15653514380362,-2.93719971453274,-1.78904798938114,-3.11723998936916
"ENSMUSG00000002147",-8.79909342194663,0.0195161248735271,-0.0557856818544335,-0.780532483636508,-0.756940066237778,-0.977902851267166,-0.680961850307047,-0.660042472595907,-0.909784037542289
"ENSMUSG00000002205",-10.1436407654602,0.270966146163826,0.311804503680123,0.328305953895165,0.551825412541348,0.201008836838768,0.519236497428646,0.169858709339657,0.427748558693513
"ENSMUSG00000002210",-10.5796890885105,-0.0367354833460992,0.0941386159470456,-0.313743546881927,-0.00800331649482208,0.284315116122271,-0.150710706975237,-0.0701298966213686,-0.00461099211420915
"ENSMUSG00000002221",-10.0027877977222,-0.0706299888186448,-0.0771651341496869,0.160428405963453,-0.0965090357707628,0.451187249498615,0.251032578772055,0.340257254400958,0.142611073440238
"ENSMUSG00000002250",-8.88792160714605,-0.349468896384317,-0.064509981318339,0.248531199435595,0.388408799403349,0.0857161127550518,0.0294849234287982,0.281744896810341,0.0499623931809638
"ENSMUSG00000002280",-9.41635125591598,0.00955234070623803,0.0117254559223027,0.62433432487439,0.836556047567945,0.35318044345942,0.495465389689103,0.543382633601545,0.516244018950785
"ENSMUSG00000002307",-10.4705611886008,0.104083064014286,0.0527907824236287,0.535266697147709,0.536554574236547,0.256036327162858,0.470831435924166,0.407559455310492,0.173584352181803
"ENSMUSG00000002308",-11.0972721580125,-0.186532006739222,0.0851069509597439,0.345695127943764,0.274792519808806,0.578372535900275,0.722849761809487,0.600672269405591,0.578666911945232
"ENSMUSG00000002319",-10.3448968991951,-0.450680615239009,-0.472808744909431,0.0014705797048819,0.400120304401884,-0.0980515873654362,-0.0668755293777601,0.377088006292183,-0.34317585628681
"ENSMUSG00000002325",-10.9342434140049,0.0976762117809569,0.190172674449058,0.126743479597409,-0.3696205032588,0.162342438029168,-0.223468702793426,-0.206679083337064,0.160894581385734
"ENSMUSG00000002326",-11.3336025404974,-0.477427789022625,-0.362721181508069,0.216108371402131,0.424769351477836,-0.113341204183007,0.532107165807755,0.945305205186869,0.0909090745183313
"ENSMUSG00000002346",-8.09656337997037,-0.0487187295800997,-0.158387732425939,-0.242093375671234,-0.0739807876565165,-0.341428763350183,-0.0441582131039116,-0.253905001450276,-0.13475741508916
"ENSMUSG00000002365",-9.24898178358792,0.335862750478734,0.0819651093022865,1.1132897680728,0.962845526668254,0.999194427023851,1.13696802454416,0.917030561441949,1.07572546052296
"ENSMUSG00000002413",-9.4978648909826,-0.0766048185915598,0.131923097329522,-0.69894270572638,-0.571777758548183,-0.354468108860717,-0.584833795409531,-0.911304776771298,-0.957623118040732
"ENSMUSG00000002428",-10.5477063048946,0.0184188383392267,-0.0049466828387329,0.25184619886292,-0.09527802065369,0.0666724908428842,0.425187422609183,0.338151706838677,0.505387617413763
"ENSMUSG00000002455",-9.21129766033924,-0.185804953570294,-0.293855200382394,-1.00606606752118,-0.650057938744728,-0.841301281385216,-0.906052032485538,-0.896442485587927,-1.04505819660309
"ENSMUSG00000002458",-11.0290063012117,-0.380249546211904,-0.459464159263464,0.630370529234234,0.892245453172386,0.80969650985604,0.587437543663135,0.898999946852688,0.925975171832465
